chirp_1: [0.392578, 0.332520, 0.317627, 0.317871, 0.326172, 0.342285, 0.370850, 0.407715, 0.442383, 0.479980, 0.518555, 0.552002, 0.576660, 0.591797, 0.602539, 0.607910, 0.609375, 0.603027, 0.590332, 0.567871, 0.535645, 0.491211, 0.432617, 0.367676, 0.304688, 0.240234, 0.181641, 0.136963, 0.101562, 0.067871, 0.032227, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.008301, 0.056641, 0.104492, 0.151855, 0.191895, 0.218262, 0.238770, 0.270020, 0.318359, 0.378418, 0.435791, 0.487793, 0.538330, 0.577637, 0.598633, 0.604248, 0.606934, 0.609375, 0.611328, 0.613525, 0.615723, 0.618652, 0.612793, 0.593262, 0.558350, 0.511719, 0.458008, 0.400146, 0.337402, 0.269531, 0.203613, 0.154297, 0.112793, 0.066406, 0.013672, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.019531, 0.054932, 0.088867, 0.117676, 0.153320, 0.193848, 0.233398, 0.278320, 0.329590, 0.379883, 0.425781, 0.466309, 0.510254, 0.554199, 0.589600, 0.614258, 0.625488, 0.631348, 0.636230, 0.634766, 0.629883, 0.627441, 0.622070, 0.606445, 0.583496, 0.554199, 0.509033, 0.447754, 0.380615, 0.320312, 0.264648, 0.214355, 0.169922, 0.135742, 0.106934, 0.079102, 0.053711, 0.040527, 0.022217, 0.000488, 0.000000, 0.000000, 0.014648, 0.044434, 0.083984, 0.128174, 0.173828, 0.216309]
chirp_2: [0.435059, 0.379395, 0.347656, 0.338867, 0.344238, 0.357910, 0.382812, 0.417480, 0.456055, 0.492676, 0.523926, 0.548096, 0.571777, 0.595215, 0.610840, 0.618164, 0.619629, 0.608887, 0.589844, 0.564453, 0.531250, 0.489258, 0.436768, 0.371094, 0.305176, 0.250000, 0.198486, 0.150391, 0.112793, 0.075195, 0.038574, 0.002441, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.052734, 0.107422, 0.153564, 0.187500, 0.211914, 0.232422, 0.260742, 0.312988, 0.377441, 0.437500, 0.487305, 0.532227, 0.572266, 0.598145, 0.603516, 0.599121, 0.596680, 0.600342, 0.610352, 0.622559, 0.626709, 0.620605, 0.596680, 0.558105, 0.509766, 0.454834, 0.396484, 0.337402, 0.279297, 0.223145, 0.165039, 0.102539, 0.054199, 0.020508, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.009766, 0.050781, 0.088379, 0.123535, 0.157715, 0.194336, 0.236328, 0.281250, 0.327637, 0.378906, 0.424805, 0.468750, 0.519775, 0.565430, 0.593750, 0.610840, 0.625977, 0.637695, 0.638916, 0.633789, 0.627441, 0.621094, 0.614746, 0.606934, 0.590820, 0.556641, 0.504883, 0.446289, 0.384277, 0.321533, 0.266113, 0.219971, 0.176514, 0.135986, 0.104980, 0.079834, 0.056641, 0.038574, 0.018555, 0.001953, 0.000000, 0.000000, 0.008301, 0.035889, 0.077148, 0.126221, 0.177246, 0.218750]
chirp_3: [0.420898, 0.361084, 0.333496, 0.330078, 0.338867, 0.351074, 0.370117, 0.404053, 0.447510, 0.489258, 0.526367, 0.552734, 0.570801, 0.587402, 0.604004, 0.617188, 0.619629, 0.612793, 0.598877, 0.576416, 0.540527, 0.490723, 0.434570, 0.373047, 0.309570, 0.254395, 0.199951, 0.146484, 0.105469, 0.076172, 0.044434, 0.003906, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.049316, 0.103516, 0.149902, 0.184570, 0.207764, 0.230957, 0.262207, 0.306152, 0.366211, 0.431641, 0.492188, 0.541016, 0.568359, 0.585449, 0.597412, 0.604980, 0.606689, 0.607422, 0.612793, 0.621094, 0.625977, 0.621826, 0.596191, 0.553711, 0.508545, 0.461914, 0.404297, 0.343262, 0.280273, 0.220215, 0.167480, 0.116211, 0.063965, 0.018311, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.015137, 0.053223, 0.086426, 0.114746, 0.146973, 0.187012, 0.235352, 0.281982, 0.324219, 0.365234, 0.410156, 0.461670, 0.512695, 0.551758, 0.581543, 0.605957, 0.621582, 0.631104, 0.636719, 0.639648, 0.635742, 0.628906, 0.624023, 0.614258, 0.593262, 0.559082, 0.507568, 0.447266, 0.385742, 0.326660, 0.273193, 0.221680, 0.174316, 0.135742, 0.104980, 0.077393, 0.052734, 0.029785, 0.013184, 0.003418, 0.001953, 0.004395, 0.007568, 0.026611, 0.067383, 0.119629, 0.166748, 0.207031]
chirp_4: [0.426758, 0.369385, 0.335449, 0.325439, 0.331543, 0.346191, 0.368164, 0.400391, 0.442383, 0.484619, 0.519043, 0.547852, 0.567871, 0.586426, 0.601318, 0.611816, 0.618652, 0.612549, 0.594238, 0.575684, 0.547852, 0.502197, 0.445801, 0.384277, 0.318359, 0.257324, 0.201904, 0.149170, 0.106445, 0.076172, 0.044434, 0.006836, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.001709, 0.056152, 0.102295, 0.142090, 0.173828, 0.201660, 0.233398, 0.267090, 0.308105, 0.364258, 0.427246, 0.482422, 0.533447, 0.574219, 0.594238, 0.601562, 0.604980, 0.606445, 0.609131, 0.618652, 0.628418, 0.633301, 0.626465, 0.605469, 0.570801, 0.521729, 0.461914, 0.402832, 0.343262, 0.280273, 0.225586, 0.179688, 0.125488, 0.062500, 0.012939, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.016113, 0.051270, 0.084961, 0.113281, 0.142578, 0.181152, 0.225586, 0.272949, 0.320312, 0.366455, 0.413574, 0.462891, 0.508301, 0.548340, 0.579590, 0.600586, 0.618652, 0.633301, 0.638184, 0.636230, 0.636719, 0.631836, 0.620605, 0.609375, 0.591309, 0.557617, 0.509277, 0.454102, 0.397949, 0.336426, 0.269531, 0.213379, 0.175293, 0.145752, 0.114258, 0.081543, 0.048828, 0.027832, 0.016113, 0.002930, 0.000000, 0.000000, 0.008301, 0.042725, 0.082031, 0.126465, 0.167480, 0.206787]
chirp_5: [0.409668, 0.353027, 0.327148, 0.318359, 0.319824, 0.333008, 0.362793, 0.399902, 0.434082, 0.470459, 0.515137, 0.554688, 0.580078, 0.594727, 0.608154, 0.618652, 0.619141, 0.610840, 0.597656, 0.569824, 0.530273, 0.487305, 0.438965, 0.384766, 0.322266, 0.256348, 0.201172, 0.154297, 0.114746, 0.081299, 0.045410, 0.006836, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000488, 0.050781, 0.100098, 0.145508, 0.178223, 0.203613, 0.229492, 0.262207, 0.306396, 0.361328, 0.417480, 0.476562, 0.533691, 0.576172, 0.596191, 0.603027, 0.604980, 0.605957, 0.610840, 0.620117, 0.626709, 0.627930, 0.625977, 0.611816, 0.575928, 0.523438, 0.466309, 0.408691, 0.354492, 0.296387, 0.236816, 0.173828, 0.116211, 0.064941, 0.017090, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.010742, 0.043457, 0.075684, 0.109619, 0.148926, 0.188965, 0.225098, 0.265625, 0.315186, 0.366699, 0.415039, 0.462402, 0.504395, 0.544922, 0.581055, 0.608398, 0.625000, 0.636719, 0.643555, 0.643799, 0.636230, 0.628418, 0.622559, 0.615723, 0.594238, 0.555176, 0.509277, 0.459473, 0.402588, 0.333984, 0.271973, 0.224609, 0.185059, 0.148438, 0.115234, 0.086426, 0.068359, 0.043213, 0.010254, 0.000000, 0.000000, 0.000000, 0.006836, 0.034668, 0.072266, 0.117188, 0.168945, 0.214355]
chirp_6: [0.425293, 0.356445, 0.316650, 0.307373, 0.320801, 0.345703, 0.372314, 0.405518, 0.443604, 0.476074, 0.503906, 0.534668, 0.568604, 0.593750, 0.604492, 0.608398, 0.616699, 0.619141, 0.604004, 0.572266, 0.537598, 0.497070, 0.447754, 0.389648, 0.324219, 0.258789, 0.206299, 0.168945, 0.128906, 0.086914, 0.046387, 0.011719, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.048096, 0.099609, 0.144531, 0.176270, 0.204102, 0.230957, 0.259521, 0.300293, 0.358398, 0.426758, 0.487793, 0.532715, 0.563965, 0.587402, 0.599609, 0.602539, 0.599609, 0.601074, 0.611328, 0.628418, 0.635742, 0.624512, 0.604004, 0.572266, 0.523926, 0.467529, 0.412109, 0.356445, 0.291260, 0.229980, 0.180176, 0.125977, 0.067383, 0.020996, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.003418, 0.041504, 0.077148, 0.106689, 0.142578, 0.181152, 0.220215, 0.265625, 0.315918, 0.364746, 0.409668, 0.452393, 0.497559, 0.541504, 0.574463, 0.596680, 0.613770, 0.630127, 0.640137, 0.640625, 0.635742, 0.627441, 0.622314, 0.614258, 0.596680, 0.564941, 0.521973, 0.468262, 0.404297, 0.340332, 0.283203, 0.229492, 0.188477, 0.160645, 0.124023, 0.088379, 0.062500, 0.043457, 0.023438, 0.006836, 0.003174, 0.001465, 0.000000, 0.017578, 0.058105, 0.112305, 0.165039, 0.206543]
chirp_7: [0.410156, 0.353027, 0.324707, 0.313477, 0.313721, 0.333496, 0.364014, 0.397461, 0.434082, 0.470215, 0.506836, 0.541992, 0.569336, 0.586914, 0.596191, 0.610107, 0.620605, 0.612793, 0.595703, 0.576172, 0.546143, 0.506348, 0.456055, 0.394043, 0.327637, 0.266113, 0.214355, 0.166504, 0.117676, 0.075928, 0.042480, 0.007812, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.045898, 0.102295, 0.140625, 0.167480, 0.195801, 0.226074, 0.257324, 0.297852, 0.355957, 0.421875, 0.478516, 0.525635, 0.563965, 0.591309, 0.601074, 0.598877, 0.592773, 0.595703, 0.612793, 0.630371, 0.642090, 0.635254, 0.611328, 0.577637, 0.530273, 0.471680, 0.413574, 0.355957, 0.296631, 0.238281, 0.180664, 0.123047, 0.068848, 0.023438, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.008301, 0.047852, 0.071777, 0.096924, 0.133789, 0.171631, 0.210449, 0.256836, 0.311523, 0.365967, 0.412842, 0.452637, 0.492676, 0.532715, 0.569336, 0.601562, 0.621094, 0.628906, 0.630859, 0.632812, 0.636230, 0.634766, 0.626221, 0.615234, 0.597656, 0.566895, 0.522461, 0.467773, 0.408691, 0.350098, 0.291016, 0.233398, 0.184570, 0.149902, 0.124023, 0.097168, 0.062744, 0.037598, 0.024658, 0.006348, 0.000000, 0.000000, 0.003418, 0.026367, 0.062500, 0.107422, 0.157227, 0.200684]
chirp_8: [0.416992, 0.354004, 0.321777, 0.316895, 0.325195, 0.337891, 0.360352, 0.393555, 0.431396, 0.470215, 0.510498, 0.547852, 0.573975, 0.590820, 0.605957, 0.620361, 0.621826, 0.613770, 0.599609, 0.582275, 0.553711, 0.508789, 0.452637, 0.392578, 0.329102, 0.268555, 0.214844, 0.167480, 0.121338, 0.081543, 0.048828, 0.012695, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.042236, 0.095215, 0.135742, 0.170410, 0.202148, 0.231445, 0.262207, 0.299316, 0.349121, 0.410156, 0.470703, 0.522949, 0.560059, 0.582520, 0.596680, 0.604004, 0.601562, 0.602051, 0.614990, 0.631836, 0.638672, 0.633301, 0.614990, 0.579102, 0.532227, 0.483398, 0.426758, 0.359863, 0.301270, 0.244385, 0.184570, 0.127441, 0.076660, 0.031250, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.004395, 0.041016, 0.073242, 0.099121, 0.130859, 0.169922, 0.219238, 0.271973, 0.321777, 0.364990, 0.404785, 0.446289, 0.490234, 0.532959, 0.569092, 0.595215, 0.615723, 0.633301, 0.634766, 0.630859, 0.630859, 0.628906, 0.623047, 0.615723, 0.603516, 0.577637, 0.530273, 0.470215, 0.412109, 0.353027, 0.288574, 0.227539, 0.186035, 0.156250, 0.122070, 0.085449, 0.064941, 0.047363, 0.021973, 0.003418, 0.000000, 0.000000, 0.000000, 0.025146, 0.066406, 0.108887, 0.152100, 0.196533]
chirp_9: [0.410645, 0.350586, 0.319336, 0.312500, 0.315918, 0.326172, 0.351074, 0.390137, 0.434570, 0.473145, 0.509277, 0.539307, 0.562988, 0.591797, 0.612793, 0.615234, 0.605957, 0.597656, 0.597168, 0.587402, 0.555176, 0.510254, 0.457520, 0.399170, 0.337891, 0.278564, 0.220215, 0.167480, 0.130127, 0.097656, 0.059082, 0.016602, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.038574, 0.081543, 0.121094, 0.164551, 0.196289, 0.216309, 0.244629, 0.291016, 0.351562, 0.410156, 0.464844, 0.514648, 0.559570, 0.588867, 0.594727, 0.590820, 0.591553, 0.600830, 0.613281, 0.626465, 0.636475, 0.637695, 0.619141, 0.581055, 0.533203, 0.481934, 0.423340, 0.361328, 0.297852, 0.232422, 0.176758, 0.123047, 0.070801, 0.030273, 0.000977, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.031738, 0.060303, 0.092285, 0.123291, 0.162842, 0.207031, 0.248779, 0.294922, 0.347656, 0.401123, 0.452637, 0.495850, 0.533203, 0.567871, 0.598145, 0.619141, 0.627930, 0.628418, 0.630371, 0.636230, 0.639404, 0.632812, 0.621094, 0.600098, 0.568848, 0.526855, 0.478516, 0.422852, 0.356201, 0.288574, 0.234619, 0.200195, 0.168457, 0.129395, 0.092773, 0.067383, 0.041016, 0.013672, 0.000000, 0.000000, 0.000000, 0.000000, 0.020508, 0.059570, 0.100586, 0.145996, 0.189941]
chirp_10: [0.385742, 0.324219, 0.296875, 0.294434, 0.299805, 0.315918, 0.348633, 0.389404, 0.427734, 0.458984, 0.495605, 0.536133, 0.567627, 0.589111, 0.603516, 0.613770, 0.621094, 0.618652, 0.601074, 0.577148, 0.551270, 0.511719, 0.461426, 0.402344, 0.337891, 0.278320, 0.221924, 0.170410, 0.130371, 0.097900, 0.061523, 0.017090, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.031738, 0.087646, 0.130127, 0.159668, 0.184082, 0.211426, 0.248535, 0.297607, 0.349854, 0.400879, 0.459473, 0.518066, 0.562012, 0.583008, 0.591309, 0.597656, 0.601562, 0.607666, 0.624023, 0.639404, 0.642090, 0.633789, 0.619141, 0.588867, 0.539551, 0.482178, 0.425293, 0.368896, 0.307129, 0.240234, 0.180176, 0.127197, 0.079102, 0.036621, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.035645, 0.070557, 0.098633, 0.128418, 0.166016, 0.210938, 0.256836, 0.302734, 0.348633, 0.395996, 0.442383, 0.488281, 0.532227, 0.569336, 0.596191, 0.616211, 0.627197, 0.626953, 0.624023, 0.631348, 0.641113, 0.639160, 0.622559, 0.603516, 0.576172, 0.530273, 0.476318, 0.418457, 0.354004, 0.289062, 0.233887, 0.196533, 0.167969, 0.138672, 0.107910, 0.072754, 0.047119, 0.027588, 0.006348, 0.000000, 0.000000, 0.000000, 0.022705, 0.058105, 0.103027, 0.148438, 0.188721]
