chirp_1: [0.450195, 0.426758, 0.432129, 0.448242, 0.472168, 0.499023, 0.517090, 0.526367, 0.535889, 0.544434, 0.551758, 0.550293, 0.542969, 0.537109, 0.530762, 0.515137, 0.490723, 0.463867, 0.426758, 0.375000, 0.315918, 0.247559, 0.178223, 0.125488, 0.082031, 0.038574, 0.005371, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.040039, 0.111572, 0.178711, 0.236328, 0.282715, 0.318359, 0.343750, 0.366211, 0.397461, 0.438965, 0.484375, 0.531250, 0.580566, 0.617188, 0.630859, 0.626953, 0.610352, 0.588379, 0.568359, 0.552246, 0.537109, 0.526367, 0.514160, 0.487061, 0.445312, 0.400391, 0.354736, 0.310059, 0.260742, 0.209473, 0.161133, 0.114502, 0.077637, 0.041992, 0.000977, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.003906, 0.051758, 0.104980, 0.159180, 0.206299, 0.247070, 0.286377, 0.321777, 0.359863, 0.404785, 0.447754, 0.488770, 0.531494, 0.569336, 0.603027, 0.628418, 0.641113, 0.641602, 0.641602, 0.631348, 0.610107, 0.587891, 0.562988, 0.537598, 0.509277, 0.478516, 0.439941, 0.400879, 0.354736, 0.294434, 0.230469, 0.179688, 0.135742, 0.093262, 0.060547, 0.041016, 0.030762, 0.017578, 0.010254, 0.016113, 0.020752, 0.026855, 0.044922, 0.074707, 0.112793, 0.164551, 0.222412, 0.272705, 0.319336, 0.355957, 0.377441, 0.389648]
chirp_2: [0.468750, 0.449219, 0.443359, 0.452393, 0.471191, 0.491211, 0.512207, 0.529297, 0.543945, 0.556152, 0.561035, 0.549805, 0.539062, 0.538086, 0.538574, 0.526367, 0.500000, 0.463867, 0.423340, 0.376953, 0.321777, 0.256348, 0.188477, 0.133301, 0.086914, 0.041504, 0.000977, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.037109, 0.103027, 0.172363, 0.237305, 0.289795, 0.330566, 0.355957, 0.374268, 0.394531, 0.430664, 0.482422, 0.533691, 0.580078, 0.620605, 0.639648, 0.637695, 0.619141, 0.594482, 0.571777, 0.555664, 0.538086, 0.519775, 0.502441, 0.482178, 0.444824, 0.395508, 0.343994, 0.299316, 0.258789, 0.211914, 0.164551, 0.118164, 0.078613, 0.042480, 0.003906, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.006836, 0.058594, 0.107910, 0.156738, 0.205078, 0.248047, 0.288086, 0.326172, 0.368652, 0.410156, 0.444824, 0.481445, 0.524902, 0.563965, 0.598145, 0.625488, 0.644043, 0.651855, 0.647949, 0.634277, 0.615479, 0.587891, 0.555176, 0.521973, 0.498535, 0.480957, 0.459961, 0.425781, 0.369873, 0.302734, 0.242188, 0.186768, 0.135254, 0.093750, 0.062500, 0.038086, 0.022949, 0.016113, 0.013672, 0.015137, 0.024414, 0.036133, 0.049805, 0.078125, 0.122803, 0.175781, 0.224365, 0.269531, 0.312256, 0.346680, 0.370605, 0.391602]
chirp_3: [0.470459, 0.446289, 0.441406, 0.454346, 0.472656, 0.491211, 0.512939, 0.535156, 0.547363, 0.553711, 0.554932, 0.548340, 0.541504, 0.535645, 0.535156, 0.528320, 0.502686, 0.466309, 0.421143, 0.371094, 0.313721, 0.251465, 0.187500, 0.131348, 0.082520, 0.036133, 0.001953, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.038574, 0.105469, 0.172363, 0.232910, 0.284912, 0.323486, 0.347656, 0.369629, 0.395508, 0.426270, 0.470459, 0.526855, 0.578125, 0.611328, 0.630615, 0.632812, 0.616699, 0.593262, 0.572266, 0.556152, 0.543213, 0.528809, 0.508301, 0.480469, 0.447754, 0.407715, 0.359375, 0.313232, 0.268066, 0.213379, 0.158691, 0.115234, 0.072754, 0.034180, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.006348, 0.048828, 0.104492, 0.157715, 0.204590, 0.248535, 0.290039, 0.327637, 0.364258, 0.398926, 0.439453, 0.485352, 0.529785, 0.567871, 0.601562, 0.629395, 0.646240, 0.648438, 0.641602, 0.633301, 0.617188, 0.588867, 0.556641, 0.530273, 0.506836, 0.476562, 0.445801, 0.408203, 0.356445, 0.294922, 0.236816, 0.181641, 0.131836, 0.092773, 0.061523, 0.039551, 0.030518, 0.028809, 0.025879, 0.020020, 0.017090, 0.021973, 0.045410, 0.083008, 0.123535, 0.164551, 0.211426, 0.263184, 0.313477, 0.348145, 0.372314, 0.398682]
chirp_4: [0.448730, 0.430664, 0.429199, 0.438965, 0.458984, 0.489014, 0.517822, 0.533203, 0.542480, 0.551025, 0.551270, 0.547363, 0.544434, 0.537598, 0.527344, 0.513672, 0.495117, 0.470947, 0.427734, 0.373779, 0.318848, 0.257324, 0.195312, 0.136230, 0.087402, 0.044922, 0.006348, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.038574, 0.105957, 0.174316, 0.233887, 0.280273, 0.314941, 0.342285, 0.366211, 0.391602, 0.429199, 0.478516, 0.531738, 0.580566, 0.620117, 0.639648, 0.633301, 0.616211, 0.594727, 0.572754, 0.552246, 0.533691, 0.521484, 0.505615, 0.483398, 0.453613, 0.412109, 0.360352, 0.309570, 0.262207, 0.215820, 0.171143, 0.123535, 0.075928, 0.033936, 0.005371, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.040527, 0.095215, 0.158691, 0.209961, 0.250000, 0.288574, 0.325439, 0.360352, 0.398926, 0.440918, 0.482910, 0.523438, 0.565430, 0.605957, 0.633789, 0.645996, 0.648438, 0.646973, 0.641602, 0.619385, 0.590332, 0.557129, 0.523438, 0.498535, 0.477051, 0.446777, 0.409668, 0.366211, 0.309570, 0.245605, 0.184570, 0.129395, 0.090088, 0.062012, 0.043457, 0.032715, 0.023193, 0.016602, 0.019775, 0.024414, 0.034180, 0.052246, 0.082520, 0.120605, 0.164062, 0.214844, 0.273438, 0.321533, 0.353516, 0.374268, 0.394775]
chirp_5: [0.465820, 0.444336, 0.435547, 0.441406, 0.458740, 0.484863, 0.514160, 0.535645, 0.546143, 0.552246, 0.555176, 0.549561, 0.543213, 0.535889, 0.530762, 0.522705, 0.504883, 0.472168, 0.424805, 0.373047, 0.315674, 0.253906, 0.191895, 0.133301, 0.079590, 0.043213, 0.017578, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.041016, 0.104492, 0.171631, 0.233398, 0.281250, 0.318848, 0.346680, 0.368164, 0.392334, 0.428223, 0.473633, 0.527344, 0.576172, 0.611816, 0.629150, 0.625488, 0.613770, 0.596191, 0.576660, 0.557617, 0.543945, 0.534668, 0.520020, 0.488281, 0.444824, 0.403320, 0.362793, 0.314697, 0.258789, 0.206543, 0.164551, 0.122070, 0.080078, 0.043457, 0.005615, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.003418, 0.048340, 0.104492, 0.157715, 0.201660, 0.240234, 0.279297, 0.322266, 0.366211, 0.405273, 0.438477, 0.473145, 0.512695, 0.562012, 0.603516, 0.629883, 0.645020, 0.647461, 0.642090, 0.635254, 0.618164, 0.588379, 0.556641, 0.532715, 0.509033, 0.479004, 0.447754, 0.411133, 0.363281, 0.298340, 0.236816, 0.188965, 0.142578, 0.094727, 0.057617, 0.037109, 0.030273, 0.027100, 0.020020, 0.014648, 0.019043, 0.027588, 0.043457, 0.074707, 0.115234, 0.162109, 0.216797, 0.270020, 0.312500, 0.344238, 0.370605, 0.395996]
chirp_6: [0.469727, 0.445312, 0.438477, 0.449219, 0.474121, 0.496582, 0.513184, 0.527832, 0.543945, 0.554932, 0.556396, 0.546387, 0.540039, 0.538086, 0.533203, 0.520752, 0.497559, 0.469727, 0.431152, 0.378906, 0.318848, 0.252197, 0.191895, 0.133789, 0.086426, 0.048340, 0.011230, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.041992, 0.107910, 0.171387, 0.233398, 0.282715, 0.317871, 0.347168, 0.372314, 0.400391, 0.435547, 0.479004, 0.527344, 0.575195, 0.612305, 0.630615, 0.631836, 0.618896, 0.598145, 0.578613, 0.561523, 0.542969, 0.527344, 0.507812, 0.480957, 0.444824, 0.404785, 0.362061, 0.312988, 0.259766, 0.208984, 0.162598, 0.120850, 0.083984, 0.045898, 0.003662, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.006836, 0.051514, 0.101807, 0.153809, 0.200684, 0.238770, 0.279785, 0.322266, 0.361816, 0.398926, 0.439453, 0.482422, 0.525879, 0.563965, 0.594727, 0.623291, 0.644531, 0.652832, 0.646973, 0.632324, 0.615234, 0.591064, 0.563477, 0.537109, 0.512695, 0.482422, 0.452148, 0.416748, 0.363281, 0.304199, 0.244141, 0.184082, 0.132324, 0.093750, 0.063721, 0.039062, 0.027344, 0.028809, 0.025879, 0.021484, 0.023193, 0.029785, 0.046631, 0.075928, 0.114258, 0.163086, 0.218262, 0.270508, 0.310059, 0.339844, 0.366455, 0.393555]
chirp_7: [0.483398, 0.459961, 0.452148, 0.456787, 0.473633, 0.498535, 0.520508, 0.534668, 0.545898, 0.554199, 0.557129, 0.555176, 0.553223, 0.545898, 0.536133, 0.524902, 0.502441, 0.468262, 0.427246, 0.375977, 0.320557, 0.260742, 0.194580, 0.132812, 0.081543, 0.035645, 0.001953, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.036133, 0.105957, 0.172363, 0.229004, 0.277588, 0.318359, 0.352295, 0.369141, 0.385742, 0.420410, 0.471680, 0.528320, 0.579590, 0.617188, 0.631348, 0.631836, 0.620605, 0.597168, 0.576172, 0.560547, 0.546387, 0.528809, 0.504395, 0.478760, 0.450684, 0.414062, 0.364258, 0.305908, 0.256348, 0.213379, 0.169434, 0.127441, 0.081543, 0.037842, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.009277, 0.054199, 0.103516, 0.153809, 0.203613, 0.247070, 0.284668, 0.318359, 0.354492, 0.395996, 0.438477, 0.479980, 0.521973, 0.564941, 0.601562, 0.625732, 0.640137, 0.643555, 0.643066, 0.633057, 0.615234, 0.593506, 0.567627, 0.536133, 0.508545, 0.486328, 0.454590, 0.409668, 0.356445, 0.301270, 0.245117, 0.187012, 0.135742, 0.093750, 0.064697, 0.049316, 0.037109, 0.025879, 0.020508, 0.021973, 0.022461, 0.027832, 0.050781, 0.082520, 0.115723, 0.160156, 0.215332, 0.270752, 0.313477, 0.344238, 0.370117, 0.392090]
chirp_8: [0.481934, 0.458008, 0.444580, 0.449707, 0.471924, 0.493164, 0.512695, 0.532227, 0.545898, 0.551270, 0.550537, 0.547607, 0.548096, 0.547363, 0.538818, 0.525879, 0.502930, 0.471191, 0.432129, 0.384277, 0.324219, 0.258545, 0.195801, 0.139160, 0.085938, 0.041016, 0.005859, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.034180, 0.102783, 0.168945, 0.228027, 0.282715, 0.323242, 0.347656, 0.367432, 0.390137, 0.423340, 0.467773, 0.520508, 0.572754, 0.614746, 0.633301, 0.630859, 0.620605, 0.603027, 0.579834, 0.557617, 0.542480, 0.534180, 0.518066, 0.488037, 0.450684, 0.407715, 0.362305, 0.316406, 0.268066, 0.219727, 0.172363, 0.124512, 0.075684, 0.034668, 0.003174, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002930, 0.057129, 0.110352, 0.156250, 0.197754, 0.244141, 0.286621, 0.322754, 0.359375, 0.393555, 0.431396, 0.475342, 0.523926, 0.569336, 0.604492, 0.629395, 0.643555, 0.646484, 0.645996, 0.638184, 0.618164, 0.585205, 0.554199, 0.531250, 0.515137, 0.490234, 0.455078, 0.414062, 0.364746, 0.310303, 0.247559, 0.184570, 0.132812, 0.095703, 0.071289, 0.052979, 0.038086, 0.025391, 0.018555, 0.019531, 0.032715, 0.041260, 0.043945, 0.065430, 0.111816, 0.164307, 0.217529, 0.265625, 0.309570, 0.346680, 0.372559, 0.392578]
chirp_9: [0.450684, 0.432129, 0.435303, 0.445801, 0.459473, 0.484863, 0.515625, 0.537109, 0.547363, 0.551270, 0.551270, 0.545898, 0.539551, 0.537109, 0.535889, 0.527344, 0.509766, 0.477539, 0.432129, 0.379395, 0.317871, 0.255127, 0.189941, 0.133057, 0.086914, 0.047119, 0.013916, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.029541, 0.096191, 0.164551, 0.226562, 0.276367, 0.312744, 0.339355, 0.364746, 0.394043, 0.427246, 0.473633, 0.530273, 0.583008, 0.622070, 0.641602, 0.640137, 0.624512, 0.597168, 0.573730, 0.560547, 0.547363, 0.530518, 0.513184, 0.491699, 0.457520, 0.409180, 0.362305, 0.314453, 0.260742, 0.212402, 0.169922, 0.126709, 0.079102, 0.037598, 0.003418, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.005859, 0.057129, 0.107422, 0.153809, 0.197266, 0.240234, 0.283203, 0.323730, 0.357910, 0.395020, 0.439453, 0.480957, 0.518555, 0.557129, 0.594727, 0.626465, 0.641113, 0.647461, 0.645996, 0.634277, 0.615723, 0.592773, 0.562500, 0.533691, 0.509277, 0.482910, 0.448242, 0.411133, 0.362793, 0.299805, 0.237305, 0.188477, 0.145020, 0.104492, 0.073486, 0.050781, 0.031250, 0.016113, 0.008057, 0.010742, 0.018555, 0.026367, 0.040039, 0.070801, 0.115479, 0.165527, 0.215820, 0.266602, 0.311035, 0.345215, 0.369629, 0.392578]
chirp_10: [0.466309, 0.441895, 0.437012, 0.445312, 0.465820, 0.487305, 0.512451, 0.536133, 0.549316, 0.554932, 0.554199, 0.547852, 0.543945, 0.543457, 0.533691, 0.517578, 0.500488, 0.477539, 0.437012, 0.379395, 0.319824, 0.262695, 0.201660, 0.143066, 0.089355, 0.043457, 0.006836, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.032715, 0.098145, 0.163818, 0.225098, 0.278076, 0.316650, 0.340576, 0.362549, 0.389648, 0.427734, 0.475586, 0.527344, 0.577148, 0.614746, 0.631348, 0.631348, 0.620117, 0.599609, 0.581055, 0.566895, 0.549805, 0.532715, 0.517090, 0.491699, 0.456055, 0.419922, 0.376953, 0.322754, 0.261230, 0.209229, 0.168701, 0.126953, 0.079102, 0.037109, 0.001709, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.009521, 0.058105, 0.110840, 0.159668, 0.201172, 0.239014, 0.279053, 0.317383, 0.358887, 0.403320, 0.442383, 0.480225, 0.521729, 0.561279, 0.595215, 0.621582, 0.636719, 0.645508, 0.648193, 0.640137, 0.620117, 0.591309, 0.564453, 0.540039, 0.514648, 0.489258, 0.461426, 0.419922, 0.366943, 0.311523, 0.251465, 0.189941, 0.130615, 0.086914, 0.058594, 0.043945, 0.037109, 0.031250, 0.021973, 0.019043, 0.024414, 0.032227, 0.045898, 0.071289, 0.109863, 0.159180, 0.209961, 0.257812, 0.302246, 0.335449, 0.362305, 0.390137]
